id,userId,persons,place_type,bathrooms,bedrooms,beds,city,neighborhood,isSuperhost,rareFind,latitude,longitude,reviewsCount,rating,type,address,cancelPolicy,Air conditioning,Kitchen,Wifi,Self check-in,PricePerDay,currency,TotalPrice
1200864949229430000,567135375,5,Apartment,1,1,1,Riyadh,Al Olaya,False,False,24.72541614,46.67648155,5,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,316,SAR,2208
981874554354154000,262206128,3,Studio,1,1,2,Riyadh,As Sahafah,True,False,24.8305894,46.5968689,61,4.92,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,321,SAR,2243
1086190813205090000,481256335,3,Apartment,1,1,1,Riyadh,Al Nafel,False,False,24.77335,46.68254,11,4.91,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,263,SAR,1840
1192802741009840000,518794691,2,Studio,1,1,1,Riyadh,As Sahafah,False,False,24.81382667,46.63099816,16,4.94,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,248,SAR,1730
1185003714353040000,522134619,2,Other,1,1,1,Riyadh,As Sahafah,True,False,24.88001234,46.62360741,15,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,168,SAR,1175
1184986386507070000,522134619,2,Other,1,1,1,Riyadh,As Sahafah,True,False,24.88197288,46.62556204,14,4.93,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,203,SAR,1420
1142400258589140000,514100163,10,Other,3,2,0,Riyadh,Al Malqa,True,False,24.78067827,46.6199882,27,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,1,1,1,580,SAR,4059
1161623903187900000,454467060,2,Studio,1,1,0,Riyadh,As Sahafah,False,False,24.82083344,46.62853105,8,5.0,Private room in rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,0,187,SAR,1305
741744437864833000,410499225,2,Room,1,1,1,Riyadh,An Nakheel,True,False,24.7394,46.65689,161,4.81,Private room in rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,229,SAR,1598
1203743698803950000,545737008,1,Room,2,1,1,Riyadh,Al Murabba,False,False,24.65920382,46.73373809,4,5.0,Private room in rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,1,1,0,169,SAR,1177
1098636157843720000,484199104,2,Apartment,1,1,1,Riyadh,Hittin,True,False,24.76945137,46.609254,23,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,353,SAR,2466
820994494652342000,430833417,2,Bedroom,1,1,1,Riyadh,As Sahafah,False,False,24.80663,46.59999,71,4.96,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,0,1,1,172,SAR,1204
1144230069531750000,574536630,3,Studio,1,1,0,Riyadh,Al Malqa,True,False,24.7911082,46.62913151,17,4.94,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,239,SAR,1669
1216761896348350000,513112784,2,Bedroom,1,1,1,Riyadh,As Sahafah,False,False,24.87407608,46.60638604,3,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,0,0,199,SAR,1388
1058131722767040000,553553645,4,Bedroom,1,1,2,Riyadh,As Sahafah,True,False,24.83753584,46.64367377,16,4.94,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,302,SAR,2114
865074843786277000,175488176,2,Other,1,1,1,Riyadh,Al Hamra,True,False,24.8006126,46.78937158,18,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,280,SAR,1955
977188996056231000,277589139,2,Studio,1,1,1,Riyadh,As Sahafah,True,False,24.81434346,46.60132187,27,4.93,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,308,SAR,2153
54242523,439861574,2,Studio,1,1,1,Riyadh,Al Hamra,True,False,24.81323,46.79102,72,4.76,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,165,SAR,1155
1089246006926320000,75661288,2,Studio,1,1,1,Riyadh,Al Olaya,False,False,24.70843937,46.67208349,3,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,162,SAR,1128
1079769690527640000,312154751,2,Studio,1,1,1,Riyadh,Al Ghadeer,True,False,24.77060789,46.63111098,19,5.0,Entire condo,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,177,SAR,1233
1197108677939350000,469704679,2,Studio,1,1,1,Riyadh,Al Nafel,False,False,24.76893,46.67417,11,4.91,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,203,SAR,1420
1050855099500520000,551423215,2,Other,1,1,1,Riyadh,Hittin,True,False,24.77046236,46.61153354,17,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,172,SAR,1203
1169669991041660000,578679470,3,Apartment,1,1,1,Riyadh,As Sahafah,False,False,24.83337529,46.64543856,12,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,304,SAR,2123
1161623903187900000,454467060,2,Studio,1,1,0,Riyadh,As Sahafah,False,False,24.82083344,46.62853105,8,5.0,Private room in rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,0,169,SAR,1180
1093553578156450000,409564541,2,Studio,1,1,2,Riyadh,Al Ghadeer,True,False,24.77636206,46.62720367,24,4.96,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_STRICT_14_WITH_GRACE_PERIOD,1,0,1,1,168,SAR,1170
1192802741009840000,518794691,2,Studio,1,1,1,Riyadh,As Sahafah,False,False,24.81382667,46.63099816,16,4.94,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,241,SAR,1687
1098636157843720000,484199104,2,Apartment,1,1,1,Riyadh,Hittin,True,False,24.76945137,46.609254,23,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,324,SAR,2264
976046633084661000,536014294,2,Other,1,1,1,Riyadh,Al Muruj,True,False,24.7490556,46.6830656,37,4.92,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,176,SAR,1228
1142400258589140000,514100163,10,Other,3,2,0,Riyadh,Al Malqa,True,False,24.78067827,46.6199882,27,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,1,1,1,564,SAR,3946
1085636037999760000,320061433,2,Studio,1,1,1,Riyadh,As Sahafah,True,False,24.8014139,46.642782,13,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,0,1,225,SAR,1569
1184971521503320000,522134619,2,Other,1,1,1,Riyadh,As Sahafah,True,False,24.88207589,46.62502821,23,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,168,SAR,1175
1209223387875960000,592163137,2,Studio,1,1,1,Riyadh,As Sahafah,False,False,24.82201218,46.63011143,6,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,0,254,SAR,1774
1202214663152790000,540286646,2,Studio,1,1,1,Riyadh,Al Nafel,True,False,24.76962885,46.67425284,12,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,0,1,1,325,SAR,2275
741744437864833000,410499225,2,Room,1,1,1,Riyadh,An Nakheel,True,False,24.7394,46.65689,161,4.81,Private room in rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,227,SAR,1586
1112812658492390000,54435565,6,Other,1,3,4,Riyadh,Hittin,True,False,24.75015592,46.58837467,19,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,866,SAR,6062
1087438905323210000,104427789,4,Apartment,1,2,0,Riyadh,As Sahafah,True,False,24.80838545,46.59601757,18,5.0,Entire condo,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,776,SAR,5431
1050077716567850000,444577034,5,Apartment,1,1,1,Riyadh,Al Yasmin,True,False,24.77199385,46.69387125,44,4.95,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,304,SAR,2122
1063278614922060000,550223308,2,Studio,1,1,0,Riyadh,As Sahafah,True,False,24.80055635,46.64320908,25,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,245,SAR,1712
1190402965495030000,90914942,3,Other,1,1,1,Riyadh,As Sahafah,True,False,24.81663523,46.63363538,21,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,513,SAR,3585
1155547142157220000,498129881,1,Room,1,1,0,Riyadh,Al Ghadeer,True,False,24.76727,46.63047,9,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,0,0,106,SAR,946
1079769690527640000,312154751,2,Studio,1,1,1,Riyadh,Al Ghadeer,True,False,24.77060789,46.63111098,19,5.0,Entire condo,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,188,SAR,1691
1184972187465680000,522134619,2,Other,1,1,1,Riyadh,As Sahafah,True,False,24.88163299,46.62508501,10,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,168,SAR,1508
552791275858998000,400383362,3,Studio,1,1,0,Riyadh,As Sahafah,False,False,24.82403693,46.60185043,37,4.89,Entire condo,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,218,SAR,1956
1200038827018230000,440606327,6,Apartment,1,1,1,Riyadh,Al Ghadeer,False,False,24.779788,46.622942,12,4.92,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,0,275,SAR,2470
1050855099500520000,551423215,2,Other,1,1,1,Riyadh,Hittin,True,False,24.77046236,46.61153354,17,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,172,SAR,1541
1067566052887350000,434487366,2,Studio,1,1,0,Riyadh,As Sahafah,False,False,24.80757986,46.59004169,8,4.88,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,145,SAR,1301
1179015748367190000,497723396,2,Studio,1,1,1,Riyadh,Al Izdihar,False,False,24.7656043,46.70717578,24,4.88,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,165,SAR,1482
1105030447082770000,565327311,4,Studio,1,1,2,Riyadh,As Sahafah,True,False,24.8139669,46.6102146,41,4.9,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,225,SAR,2018
1169669991041660000,578679470,3,Apartment,1,1,1,Riyadh,As Sahafah,False,False,24.83337529,46.64543856,12,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,316,SAR,2838
1197108677939350000,469704679,2,Studio,1,1,1,Riyadh,Al Nafel,False,False,24.76893,46.67417,11,4.91,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,211,SAR,1897
1089246006926320000,75661288,2,Studio,1,1,1,Riyadh,Al Olaya,False,False,24.70843937,46.67208349,3,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,162,SAR,1451
972266376019621000,532343366,2,Studio,1,1,1,Riyadh,Al Nafel,True,False,24.78866432,46.67045816,64,4.98,Entire serviced apartment,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,1,1,1,380,SAR,3420
1200864949229430000,567135375,5,Apartment,1,1,1,Riyadh,Al Olaya,False,False,24.72541614,46.67648155,5,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,316,SAR,2838
1192802741009840000,518794691,2,Studio,1,1,1,Riyadh,As Sahafah,False,False,24.81382667,46.63099816,16,4.94,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,244,SAR,2192
1086190813205090000,481256335,3,Apartment,1,1,1,Riyadh,Al Nafel,False,False,24.77335,46.68254,11,4.91,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,263,SAR,2365
1093553578156450000,409564541,2,Studio,1,1,2,Riyadh,Al Ghadeer,True,False,24.77636206,46.62720367,24,4.96,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_STRICT_14_WITH_GRACE_PERIOD,1,0,1,1,172,SAR,1548
820988911854904000,430833417,2,Bedroom,1,1,1,Riyadh,As Sahafah,False,False,24.80566,46.6004,70,4.81,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,0,1,1,174,SAR,1562
1161623903187900000,454467060,2,Studio,1,1,0,Riyadh,As Sahafah,False,False,24.82083344,46.62853105,8,5.0,Private room in rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,0,181,SAR,1626
1185003714353040000,522134619,2,Other,1,1,1,Riyadh,As Sahafah,True,False,24.88001234,46.62360741,15,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,168,SAR,1508
981874554354154000,262206128,3,Studio,1,1,2,Riyadh,As Sahafah,True,False,24.8305894,46.5968689,61,4.92,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,319,SAR,2870
1184986386507070000,522134619,2,Other,1,1,1,Riyadh,As Sahafah,True,False,24.88197288,46.62556204,14,4.93,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,203,SAR,1820
1098636157843720000,484199104,2,Apartment,1,1,1,Riyadh,Hittin,True,False,24.76945137,46.609254,23,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,342,SAR,3072
1087438905323210000,104427789,4,Apartment,1,2,0,Riyadh,As Sahafah,True,False,24.80838545,46.59601757,18,5.0,Entire condo,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,756,SAR,6798
1203743698803950000,545737008,1,Room,2,1,1,Riyadh,Al Murabba,False,False,24.65920382,46.73373809,4,5.0,Private room in rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,1,1,0,169,SAR,1514
1058131722767040000,553553645,4,Bedroom,1,1,2,Riyadh,As Sahafah,True,False,24.83753584,46.64367377,16,4.94,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,300,SAR,2695
1144230069531750000,574536630,3,Studio,1,1,0,Riyadh,Al Malqa,True,False,24.7911082,46.62913151,17,4.94,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,237,SAR,2128
1208277962228440000,564002534,4,Studio,1,1,1,Riyadh,Al Yasmin,True,False,24.80054,46.70737,14,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,244,SAR,2195
54242523,439861574,2,Studio,1,1,1,Riyadh,Al Hamra,True,False,24.81323,46.79102,72,4.76,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,162,SAR,1457
1216761896348350000,513112784,2,Bedroom,1,1,1,Riyadh,As Sahafah,False,False,24.87407608,46.60638604,3,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,0,0,199,SAR,1784
820994494652342000,430833417,2,Bedroom,1,1,1,Riyadh,As Sahafah,False,False,24.80663,46.59999,71,4.96,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,0,1,1,175,SAR,1572
865074843786277000,175488176,2,Other,1,1,1,Riyadh,Al Hamra,True,False,24.8006126,46.78937158,18,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,280,SAR,2515
741744437864833000,410499225,2,Room,1,1,1,Riyadh,An Nakheel,True,False,24.7394,46.65689,161,4.81,Private room in rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,229,SAR,2052
1006078382721000000,93316642,4,Other,2,1,1,Riyadh,Qurtubah,True,False,24.82813275,46.74393848,8,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,345,SAR,3103
977188996056231000,277589139,2,Studio,1,1,1,Riyadh,As Sahafah,True,False,24.81434346,46.60132187,27,4.93,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,308,SAR,2768
1132375071501470000,462074338,4,Apartment,1,1,1,Riyadh,Al Ghadeer,True,False,24.77595657,46.62829617,3,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,0,194,SAR,1745
1079769690527640000,312154751,2,Studio,1,1,1,Riyadh,Al Ghadeer,True,False,24.77060789,46.63111098,19,5.0,Entire condo,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,183,SAR,2553
1155547142157220000,498129881,1,Room,1,1,0,Riyadh,Al Ghadeer,True,False,24.76727,46.63047,9,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,0,0,106,SAR,1472
1200038827018230000,440606327,6,Apartment,1,1,1,Riyadh,Al Ghadeer,False,False,24.779788,46.622942,12,4.92,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,0,266,SAR,3717
552791275858998000,400383362,3,Studio,1,1,0,Riyadh,As Sahafah,False,False,24.82403693,46.60185043,37,4.89,Entire condo,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,218,SAR,3044
1184972187465680000,522134619,2,Other,1,1,1,Riyadh,As Sahafah,True,False,24.88163299,46.62508501,10,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,168,SAR,2341
1067566052887350000,434487366,2,Studio,1,1,0,Riyadh,As Sahafah,False,False,24.80757986,46.59004169,8,4.88,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,145,SAR,2023
1105030447082770000,565327311,4,Studio,1,1,2,Riyadh,As Sahafah,True,False,24.8139669,46.6102146,41,4.9,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,214,SAR,2985
972266376019621000,532343366,2,Studio,1,1,1,Riyadh,Al Nafel,True,False,24.78866432,46.67045816,64,4.98,Entire serviced apartment,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,1,1,1,380,SAR,5320
1169669991041660000,578679470,3,Apartment,1,1,1,Riyadh,As Sahafah,False,False,24.83337529,46.64543856,12,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,319,SAR,4466
1161623903187900000,454467060,2,Studio,1,1,0,Riyadh,As Sahafah,False,False,24.82083344,46.62853105,8,5.0,Private room in rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,0,174,SAR,2431
1192802741009840000,518794691,2,Studio,1,1,1,Riyadh,As Sahafah,False,False,24.81382667,46.63099816,16,4.94,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,248,SAR,3460
1089246006926320000,75661288,2,Studio,1,1,1,Riyadh,Al Olaya,False,False,24.70843937,46.67208349,3,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,162,SAR,2257
1098636157843720000,484199104,2,Apartment,1,1,1,Riyadh,Hittin,True,False,24.76945137,46.609254,23,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,338,SAR,4729
1179015748367190000,497723396,2,Studio,1,1,1,Riyadh,Al Izdihar,False,False,24.7656043,46.70717578,24,4.88,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,167,SAR,2334
1122995387128120000,380928684,4,Apartment,1,1,0,Riyadh,Al Manar,True,False,24.69446015,46.81457945,3,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,0,122,SAR,1706
1185090968523180000,522134619,2,Other,1,1,1,Riyadh,As Sahafah,True,False,24.88018145,46.6237049,4,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,168,SAR,2341
1200864949229430000,567135375,5,Apartment,1,1,1,Riyadh,Al Olaya,False,False,24.72541614,46.67648155,5,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,316,SAR,4415
1132375071501470000,462074338,4,Apartment,1,1,1,Riyadh,Al Ghadeer,True,False,24.77595657,46.62829617,3,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,0,198,SAR,2770
1185003714353040000,522134619,2,Other,1,1,1,Riyadh,As Sahafah,True,False,24.88001234,46.62360741,15,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,168,SAR,2341
1093553578156450000,409564541,2,Studio,1,1,2,Riyadh,Al Ghadeer,True,False,24.77636206,46.62720367,24,4.96,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_STRICT_14_WITH_GRACE_PERIOD,1,0,1,1,179,SAR,2495
1184986386507070000,522134619,2,Other,1,1,1,Riyadh,As Sahafah,True,False,24.88197288,46.62556204,14,4.93,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,202,SAR,2818
1050855099500520000,551423215,2,Other,1,1,1,Riyadh,Hittin,True,False,24.77046236,46.61153354,17,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,1,173,SAR,2411
981874554354154000,262206128,3,Studio,1,1,2,Riyadh,As Sahafah,True,False,24.8305894,46.5968689,61,4.92,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,318,SAR,4450
1130807053761050000,557083466,4,Apartment,1,1,0,Riyadh,Al Ghadeer,True,False,24.7705966,46.6330897,5,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,1,1,0,338,SAR,4719
1203743698803950000,545737008,1,Room,2,1,1,Riyadh,Al Murabba,False,False,24.65920382,46.73373809,4,5.0,Private room in rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,1,1,0,169,SAR,2355
1209223387875960000,592163137,2,Studio,1,1,1,Riyadh,As Sahafah,False,False,24.82201218,46.63011143,6,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,0,1,0,263,SAR,3682
1058131722767040000,553553645,4,Bedroom,1,1,2,Riyadh,As Sahafah,True,False,24.83753584,46.64367377,16,4.94,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,300,SAR,4193
1169460310350140000,411678123,2,Apartment,1,1,1,Riyadh,Al Malqa,True,False,24.79395559,46.61969228,8,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,1,1,1,282,SAR,3943
1216761896348350000,513112784,2,Bedroom,1,1,1,Riyadh,As Sahafah,False,False,24.87407608,46.60638604,3,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,0,0,199,SAR,2774
865074843786277000,175488176,2,Other,1,1,1,Riyadh,Al Hamra,True,False,24.8006126,46.78937158,18,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,280,SAR,3912
820988911854904000,430833417,2,Bedroom,1,1,1,Riyadh,As Sahafah,False,False,24.80566,46.6004,70,4.81,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,0,1,1,174,SAR,2432
1006078382721000000,93316642,4,Other,2,1,1,Riyadh,Qurtubah,True,False,24.82813275,46.74393848,8,5.0,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,345,SAR,4827
977188996056231000,277589139,2,Studio,1,1,1,Riyadh,As Sahafah,True,False,24.81434346,46.60132187,27,4.93,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,308,SAR,4304
54242523,439861574,2,Studio,1,1,1,Riyadh,Al Hamra,True,False,24.81323,46.79102,72,4.76,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,165,SAR,2310
1148551019346590000,485885801,3,Studio,1,1,1,Riyadh,Qurtubah,False,False,24.80536262,46.76150333,5,4.8,Entire condo,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,0,1,1,138,SAR,1931
792078507402919000,457114904,2,Suite,1,1,1,Riyadh,Al Rawdah,True,False,24.76449,46.73123,128,4.92,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,0,247,SAR,3448
1067566052887350000,434487366,2,Studio,1,1,0,Riyadh,As Sahafah,False,False,24.80757986,46.59004169,8,4.88,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_FLEXIBLE,1,1,1,1,145,SAR,3614
54021160,75661288,2,Studio,1,1,1,Riyadh,Al Olaya,False,False,24.70718,46.67169,5,3.8,Entire rental unit,"Riyadh, Riyadh Province, Saudi Arabia",CANCEL_MODERATE,1,1,1,1,151,SAR,3761
